time,analysis_date,plan_id,scenario_id,order_id,order_event_id,fill_reason,side,quantity,fill_price,notional,fee,cash_after,position_after
2026-08-22T01:00:00+00:00,2026-08-21,7028616b4986288b67d579b7947d6167ca3841e8f71f6932e9da9a343e4e1a97,breakout_retest_first,buy_limit_78000_first,25ffde38ae34cf65b1e2f6aec497b9dbf004d992f7f54515f1c651019ea133e3,limit,buy,0.012116982068700115,77983.97249999999,944.9303964285027,0.9449303964285027,6910.911692703354,0.04764824701751222
2026-08-22T22:00:00+00:00,2026-08-23,7f5ca7dc324fbd539d2593ffd881143f3380e0260eaee9ed1787d5e7715af9cc,initial_entry_77000,buy_limit_77000,7c2c9fb59047f5b4b13254b59da7caf453ef4c407d33aafa18c149263cf5766d,limit,buy,0.013462814985785752,76889.72565,1035.152150733775,1.035152150733775,5874.724389818845,0.06111106200329797
2026-08-25T02:00:00+00:00,2026-08-25,64ddf71801b62e5e32c9c2874bda7e7e5a1c0af170e3e671aaf7e0f74b5282db,reduce_first_80000,sell_limit_80000,3949f1b1436137165b6bf9998049edf3cfac44769943d21745f2788768008fba,limit,sell,0.030555531001648983,80000.0,2444.4424801319187,2.4444424801319187,8316.722427470631,0.030555531001648983
2026-08-25T23:00:00+00:00,2026-08-26,aaf3816877e4d8604238edf4bcffbb2ae157d9ad11949cbea143b561ef64da39,breakout_retest_79000,buy_limit_79000_retest,3aa540a5d04efbd39ce10def26f9feb34eb00ac9ce9b2f81c064207c4b07316e,limit,buy,0.0052637483718168555,78926.4435,415.44893846642003,0.41544893846642006,7900.858040065745,0.03581927937346584
2026-08-27T00:00:00+00:00,2026-08-27,237b4074cd1dd9fd107aa597d1f84525e1c857a2db8fe50d4281d58e74697d54,reduce_weak_rebound_79000_81000,sell_market_reduce,1be7d8bd2c12d3f9a31182be333fcb4d263a91c674b01c26493d84f040e49864,market,sell,0.007163855874693168,78991.6844,565.8850423408487,0.5658850423408487,8466.177197364254,0.02865542349877267
2026-08-27T22:00:00+00:00,2026-08-28,d91ad561fb019f7ece5b725ac0f8b33760aa5b176316e53f1248e6c3c717d04d,initial_entry_80000,buy_market_initial,4b9d6417f0ce9032b7812a27656b35b6ba448230694518c83f6a6635ae3098bb,market,buy,0.021118375414206223,80218.38915,1694.0820571925874,1.6940820571925874,6770.401058114474,0.049773798912978895
2026-08-29T22:00:00+00:00,2026-08-30,c4673e77380e436146cab38b3cfb5d8b6ab41bb8639ec1d5c91fb2da2208ca8c,immediate_reduce_78000,sell_reduce_immediate,563ea1f37cbab5a29910cc42295d87ae6d144dea487d5342f0975e387ac687f7,market,sell,0.024886899456489447,78129.71560000001,1944.4063767013154,1.9444063767013153,8712.863028439087,0.024886899456489447
2026-09-02T22:00:00+00:00,2026-09-03,b351616f373e8ced51dd1d70b3da5403536e95e807e9d7c21c9f6066a28d5516,immediate_reduce_current,sell_reduce_now,6c078eecc6d43e2e8df9b66beb84a673d7c5aaacfa2a2c5947df026a7f7179cf,market,sell,0.008287337519010986,77247.15710000001,640.1732632717659,0.6401732632717659,9352.396118447581,0.01659956193747846
2026-09-03T15:00:00+00:00,2026-09-03,b351616f373e8ced51dd1d70b3da5403536e95e807e9d7c21c9f6066a28d5516,reduce_resistance_79000_80300,sell_reduce_resistance,f2893a95b47f7b97166ed885cc3907062a09bfbb282d361e53c8e60d4184063a,market,sell,0.008287337519010986,80512.42365,667.2336292611524,0.6672336292611524,10018.962514079472,0.008312224418467476
2026-09-04T22:00:00+00:00,2026-09-05,dc411c0bbbd19f88c9a2d8b5ef3076fbc141599047977c08629285dfa1248f47,immediate_reduce_underweight,sell_reduce_now_market,3776dc202833b62a67cfcf438fc0cda5d998cd89ea69ed2de2837b466339d149,market,sell,0.002078056104616869,79592.88365,165.39847775294268,0.1653984777529427,10184.195593354661,0.006234168313850607
2026-09-07T23:00:00+00:00,2026-09-08,072377e3fa049a2e400e3fa64ae24342593c3f5a5140fa83ba77924d26c32572,first_entry_support_78800_79200,buy_first_support_79200,c8b847e00aa27c306e943c3c6ec6c057b4a9e161afc4e2393b4bc68692a1af9b,limit,buy,0.006429416409946125,78990.37544999999,507.8620161460355,0.5078620161460355,9675.82571519248,0.012663584723796733
2026-09-10T13:00:00+00:00,2026-09-10,bd9aed3053ae1d9611c04be5b487b373d4404428dd44a83de50264042993acea,pullback_entry_ladder,buy_pullback_77500,45a9487fbc824a4cb02733c946604e23927ac34663af3cef7cf08f5bb8c8fe32,limit,buy,0.012484936406699976,76938.14984999999,960.5679081264032,0.9605679081264031,8714.297239157951,0.02514852113049671
2026-09-10T22:00:00+00:00,2026-09-11,caa42cf4c7443fa62216532f1e9e2f017571e298efcd22cb47ea9ac70700e4b2,reduce_current_rally,sell_current_77000,9ea6199ab84305672ac3fc97e336296e90747783d8ff63d75b914aa5f820e7f7,market,sell,0.007544556339149013,77110.52545000002,581.7647035989089,0.581764703598909,9295.480178053262,0.0176039647913477
2026-09-11T13:00:00+00:00,2026-09-11,caa42cf4c7443fa62216532f1e9e2f017571e298efcd22cb47ea9ac70700e4b2,reduce_current_rally,sell_rally_78500,2b5cffe5d8e32a5454738def972cf70c7f98326378d026908ece98727d63a1bd,limit,sell,0.0025148521130496713,78500.0,197.4158908743992,0.1974158908743992,9492.698653036787,0.015089112678298027
